2026-03-13 12:04:02,451 | INFO | automation | Input text into ('id', 'user-name')
2026-03-13 12:04:02,553 | INFO | automation | Input text into ('id', 'password')
2026-03-13 12:04:02,575 | INFO | automation | Safe click: ('id', 'login-button')
2026-03-13 12:04:02,712 | INFO | automation | Click element: ('id', 'add-to-cart-sauce-labs-backpack')
2026-03-13 12:04:02,809 | INFO | automation | Click element: ('class name', 'shopping_cart_link')
2026-03-13 12:04:02,901 | INFO | automation | Click element: ('id', 'checkout')
2026-03-13 12:04:03,029 | INFO | automation | Input text into ('id', 'first-name')
2026-03-13 12:04:03,098 | INFO | automation | Input text into ('id', 'last-name')
2026-03-13 12:04:03,164 | INFO | automation | Input text into ('id', 'postal-code')
2026-03-13 12:04:03,191 | INFO | automation | Click element: ('id', 'continue')
2026-03-13 12:04:03,284 | INFO | automation | [ASSERT PASS] Checkout validation
